::ffff:87.236.176.76 - - [22/Dec/2022:11:17:38 +0000] "GET / HTTP/1.1" 302 28 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:04 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:05 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:06 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:07 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:08 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:09 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:10 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:11 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:12 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:13 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:14 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:15 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:15 +0000] "POST /login HTTP/1.1" 302 54 "https://gagpi.mywire.org:1051/login" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:15 +0000] "GET /home HTTP/1.1" 200 5223 "https://gagpi.mywire.org:1051/login" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:15 +0000] "GET /images/Garage%20Opener-logos_white.png HTTP/1.1" 200 82586 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:16 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:16 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:16 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:17 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:17 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:17 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:18 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:18 +0000] "GET /showCamera HTTP/1.1" 200 491 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:19 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:19 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:19 +0000] "GET /favicon.ico HTTP/1.1" 200 2441 "https://gagpi.mywire.org:1051/showCamera" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:20 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:20 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:21 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:21 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:22 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:22 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:23 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:23 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:24 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:24 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:25 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:25 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:26 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:26 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:27 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:27 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:28 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:28 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:29 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:29 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:30 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:30 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:31 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:31 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:32 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:32 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:33 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:33 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:34 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:34 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:52:34 +0000] "GET /camera HTTP/1.1" 200 - "https://gagpi.mywire.org:1051/showCamera" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:42 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:42 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:42 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:43 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:43 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:43 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:44 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:44 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:45 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:45 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:46 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:46 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:47 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:47 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:48 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:48 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:49 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:49 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:50 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:50 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:51 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:51 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:52 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:52 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:53 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:53 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:54 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:54 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:55 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:55 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:56 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:56 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:57 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
::ffff:49.224.206.227 - - [22/Dec/2022:22:53:57 +0000] "GET /status HTTP/1.1" 200 107 "https://gagpi.mywire.org:1051/home" "Mozilla/5.0 (Linux; Android 10; VOG-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36"
